id_municipio,id_provincia,municipio,provincia,reg_autonomos,reg_general,total
23080,23,SANTO TOME,JAEN,166,199,714
23081,23,SEGURA DE LA SIERRA,JAEN,122,154,386
23082,23,SILES,JAEN,151,185,542
23084,23,SORIHUELA DEL GUADALIMAR,JAEN,51,131,354
23085,23,TORREBLASCOPEDRO,JAEN,116,106,729
23086,23,TORRE DEL CAMPO,JAEN,1087,1898,3887
23087,23,TORREDONJIMENO,JAEN,875,1612,3043
23088,23,TORREPEROGIL,JAEN,485,805,1742
23090,23,TORRES,JAEN,133,197,499
23091,23,TORRES DE ALBANCHEZ,JAEN,55,34,197
23092,23,UBEDA,JAEN,2602,6522,10005
23093,23,VALDEPEÑAS DE JAEN,JAEN,292,261,1252
23094,23,VILCHES,JAEN,290,704,1266
23095,23,VILLACARRILLO,JAEN,774,947,3437
23096,23,VILLANUEVA DE LA REINA,JAEN,131,476,959
23097,23,VILLANUEVA DEL ARZOBISPO,JAEN,695,752,2597
23098,23,VILLARDOMPARDO,JAEN,51,45,238
23099,23,VILLARES (LOS),JAEN,478,540,1682
23101,23,VILLARRODRIGO,JAEN,24,21,93
23901,23,CARCHELES,JAEN,97,189,415
23902,23,BEDMAR Y GARCIEZ,JAEN,125,265,800
23903,23,VILLATORRES,JAEN,238,291,1165
23904,23,SANTIAGO-PONTONES,JAEN,236,218,769
23905,23,ARROYO DEL OJANCO,JAEN,219,164,691
24001,24,ACEBEDO,LEON,23,9,32
24002,24,ALGADEFE,LEON,47,8,84
24003,24,ALIJA DEL INFANTADO,LEON,53,181,236
24004,24,ALMANZA,LEON,55,21,82
24005,24,ANTIGUA (LA),LEON,36,140,178
24006,24,ARDON,LEON,32,45,84
24007,24,ARGANZA,LEON,44,88,141
24008,24,ASTORGA,LEON,867,2498,3429
24009,24,BALBOA,LEON,27,14,42
24010,24,BAÑEZA (LA),LEON,953,1919,2935
24011,24,BARJAS,LEON,5,7,12
24012,24,BARRIOS DE LUNA (LOS),LEON,13,15,28
24014,24,BEMBIBRE,LEON,488,1408,1974
24015,24,BENAVIDES,LEON,208,203,423
24016,24,BENUZA,LEON,12,396,409
24017,24,BERCIANOS DEL PARAMO,LEON,91,59,151
24018,24,BERCIANOS DEL REAL CAMIN,LEON,31,47,79
24019,24,BERLANGA DEL BIERZO,LEON,8,37,46
24020,24,BOCA DE HUERGANO,LEON,54,43,97
24021,24,BOÑAR,LEON,164,161,331
24022,24,BORRENES,LEON,16,19,35
24023,24,BRAZUELO,LEON,14,85,101
24024,24,BURGO RANERO (EL),LEON,110,84,196
24025,24,BURON,LEON,28,47,75
24026,24,BUSTILLO DEL PARAMO,LEON,169,47,228
24027,24,CABAÑAS RARAS,LEON,83,297,388
24028,24,CABREROS DEL RIO,LEON,74,78,154
24029,24,CABRILLANES,LEON,77,24,103
24030,24,CACABELOS,LEON,355,516,934
24031,24,CALZADA DEL COTO,LEON,32,5,34
24032,24,CAMPAZAS,LEON,20,10,30
24033,24,CAMPO DE VILLAVIDEL,LEON,22,15,38
24034,24,CAMPONARAYA,LEON,310,966,1296
24036,24,CANDIN,LEON,21,8,30
24037,24,CARMENES,LEON,31,13,44
24038,24,CARRACEDELO,LEON,247,402,695
24039,24,CARRIZO,LEON,307,235,560
24040,24,CARROCERA,LEON,49,86,136
24041,24,CARUCEDO,LEON,31,74,106
24042,24,CASTILFALE,LEON,7,5,8
24043,24,CASTRILLO DE CABRERA,LEON,5,8,13
24044,24,CASTRILLO DE LA VALDUERN,LEON,11,5,17
24046,24,CASTROCALBON,LEON,64,25,91
24047,24,CASTROCONTRIGO,LEON,49,95,146
24049,24,CASTROPODAME,LEON,91,66,163
24050,24,CASTROTIERRA,LEON,13,5,18
24051,24,CEA,LEON,49,11,62
24052,24,CEBANICO,LEON,11,5,12
24053,24,CEBRONES DEL RIO,LEON,41,29,79
24054,24,CIMANES DE LA VEGA,LEON,79,79,168
24055,24,CIMANES DEL TEJAR,LEON,65,45,111
24056,24,CISTIERNA,LEON,256,519,804
24057,24,CONGOSTO,LEON,104,173,284
24058,24,CORBILLOS DE LOS OTEROS,LEON,34,7,42
24059,24,CORULLON,LEON,49,134,190
24060,24,CREMENES,LEON,46,135,183
24061,24,CUADROS,LEON,125,264,398
24062,24,CUBILLAS DE LOS OTEROS,LEON,20,5,26
24063,24,CUBILLAS DE RUEDA,LEON,42,65,117
24064,24,CUBILLOS DEL SIL,LEON,75,1190,1277
24065,24,CHOZAS DE ABAJO,LEON,206,781,994
24066,24,DESTRIANA,LEON,40,9,51
24067,24,ENCINEDO,LEON,45,589,635
24068,24,ERCINA (LA),LEON,19,11,32
24069,24,ESCOBAR DE CAMPOS,LEON,0,5,1
24070,24,FABERO,LEON,212,347,579
24071,24,FOLGOSO DE LA RIBERA,LEON,53,81,143
24073,24,FRESNO DE LA VEGA,LEON,55,92,166
24074,24,FUENTES DE CARBAJAL,LEON,16,5,18
24076,24,GARRAFE DE TORIO,LEON,112,104,221
24077,24,GORDALIZA DEL PINO,LEON,30,12,43
24078,24,GORDONCILLO,LEON,31,24,63
24079,24,GRADEFES,LEON,73,31,111
24080,24,GRAJAL DE CAMPOS,LEON,23,11,35
24081,24,GUSENDOS DE LOS OTEROS,LEON,20,6,27
24082,24,HOSPITAL DE ORBIGO,LEON,80,815,897
24083,24,IGUEÑA,LEON,40,82,124
24084,24,IZAGRE,LEON,10,13,23
24086,24,JOARILLA DE LAS MATAS,LEON,32,5,39
24087,24,LAGUNA DALGA,LEON,90,20,112
24088,24,LAGUNA DE NEGRILLOS,LEON,155,82,239
24089,24,LEON,LEON,7772,59924,69083
24090,24,LUCILLO,LEON,51,15,67
24091,24,LUYEGO,LEON,41,43,86
24092,24,LLAMAS DE LA RIBERA,LEON,90,34,130
24093,24,MAGAZ DE CEPEDA,LEON,18,11,29
24094,24,MANSILLA DE LAS MULAS,LEON,147,733,907
24095,24,MANSILLA MAYOR,LEON,32,50,83
24096,24,MARAÑA,LEON,10,5,11
24097,24,MATADEON DE LOS OTEROS,LEON,39,46,87
24098,24,MATALLANA,LEON,94,125,220
24099,24,MATANZA,LEON,22,9,33
24100,24,MOLINASECA,LEON,82,97,186
24101,24,MURIAS DE PAREDES,LEON,35,12,48
24102,24,NOCEDA,LEON,36,25,62
24103,24,OENCIA,LEON,12,39,51
24104,24,OMAÑAS (LAS),LEON,8,16,30
24105,24,ONZONILLA,LEON,124,3812,3938
24106,24,OSEJA DE SAJAMBRE,LEON,23,26,49
24107,24,PAJARES DE LOS OTEROS,LEON,24,30,55
24108,24,PALACIOS DE LA VALDUERNA,LEON,23,86,109
24109,24,PALACIOS DEL SIL,LEON,58,35,94
24110,24,PARAMO DEL SIL,LEON,49,81,132
24112,24,PERANZANES,LEON,5,12,17
24113,24,POBLADURA DE PELAYO GARC,LEON,55,38,100
24114,24,POLA DE GORDON (LA),LEON,150,541,697
24115,24,PONFERRADA,LEON,4443,16891,21994
24116,24,POSADA DE VALDEON,LEON,43,51,95
24117,24,POZUELO DEL PARAMO,LEON,50,15,66
24118,24,PRADO DE LA GUZPEÑA,LEON,7,5,12
24119,24,PRIARANZA DEL BIERZO,LEON,49,28,78
24120,24,PRIORO,LEON,45,16,61
24121,24,PUEBLA DE LILLO,LEON,60,69,130
24122,24,PUENTE DE DOMINGO FLOREZ,LEON,87,329,425
24123,24,QUINTANA DEL CASTILLO,LEON,42,39,82
24124,24,QUINTANA DEL MARCO,LEON,28,12,42
24125,24,QUINTANA Y CONGOSTO,LEON,42,39,83
24127,24,REGUERAS DE ARRIBA,LEON,25,5,28
24129,24,REYERO,LEON,15,8,23
24130,24,RIAÑO,LEON,65,108,174
24131,24,RIEGO DE LA VEGA,LEON,72,409,483
24132,24,RIELLO,LEON,59,67,127
24133,24,RIOSECO DE TAPIA,LEON,40,59,99
24134,24,ROBLA (LA),LEON,159,496,657
24136,24,ROPERUELOS DEL PARAMO,LEON,92,78,176
24137,24,SABERO,LEON,44,240,286
24139,24,SAHAGUN,LEON,288,935,1244
24141,24,SAN ADRIAN DEL VALLE,LEON,10,5,16
24142,24,SAN ANDRES DEL RABANEDO,LEON,1789,4854,6756
24143,24,SANCEDO,LEON,23,54,79
24144,24,SAN CRISTOBAL DE LA POLA,LEON,71,21,94
24145,24,SAN EMILIANO,LEON,99,58,158
24146,24,SAN ESTEBAN DE NOGALES,LEON,14,8,23
24148,24,SAN JUSTO DE LA VEGA,LEON,166,435,612
24149,24,SAN MILLAN DE LOS CABALL,LEON,23,21,51
24150,24,SAN PEDRO BERCIANOS,LEON,33,41,75
24151,24,SANTA COLOMBA DE CURUEÑO,LEON,43,22,71
24152,24,SANTA COLOMBA DE SOMOZA,LEON,45,175,222
24153,24,SANTA CRISTINA DE VALMAD,LEON,35,27,63
24154,24,SANTA ELENA DE JAMUZ,LEON,127,63,196
24155,24,SANTA MARIA DE LA ISLA,LEON,56,21,79
24156,24,SANTA MARIA DEL MONTE DE,LEON,29,6,35
24157,24,SANTA MARIA DEL PARAMO,LEON,444,693,1158
24158,24,SANTA MARIA DE ORDAS,LEON,28,22,51
24159,24,SANTA MARINA DEL REY,LEON,212,170,394
24160,24,SANTAS MARTAS,LEON,107,117,237
24161,24,SANTIAGO MILLAS,LEON,34,31,66
24162,24,SANTOVENIA DE LA VALDONC,LEON,142,2476,2628
24163,24,SARIEGOS,LEON,425,381,862
24164,24,SENA DE LUNA,LEON,29,19,49
24165,24,SOBRADO,LEON,6,30,37
24166,24,SOTO DE LA VEGA,LEON,156,1147,1312
24167,24,SOTO Y AMIO,LEON,69,88,158
24168,24,TORAL DE LOS GUZMANES,LEON,75,67,154
24169,24,TORENO,LEON,141,201,363
24170,24,TORRE DEL BIERZO,LEON,106,189,301
24171,24,TRABADELO,LEON,31,23,54
24172,24,TRUCHAS,LEON,35,21,56
24173,24,TURCIA,LEON,97,107,210
24174,24,URDIALES DEL PARAMO,LEON,81,43,126
24175,24,VALDEFRESNO,LEON,221,1100,1340
24176,24,VALDEFUENTES DEL PARAMO,LEON,67,24,93
24177,24,VALDELUGUEROS,LEON,42,7,51
24178,24,VALDEMORA,LEON,5,5,2
24179,24,VALDEPIELAGO,LEON,28,24,54
24180,24,VALDEPOLO,LEON,163,61,259
24181,24,VALDERAS,LEON,195,187,398
24182,24,VALDERREY,LEON,32,34,67
24183,24,VALDERRUEDA,LEON,84,61,147
24184,24,VALDESAMARIO,LEON,8,12,21
24185,24,VAL DE SAN LORENZO,LEON,56,27,85
24187,24,VALDEVIMBRE,LEON,99,193,306
24188,24,VALENCIA/VALÈNCIA DE DON JUAN,LEON,494,1378,1965
24189,24,VALVERDE DE LA VIRGEN,LEON,413,1785,2199
24190,24,VALVERDE-ENRIQUE,LEON,29,5,31
24191,24,VALLECILLO,LEON,21,24,45
24193,24,VECILLA (LA),LEON,37,29,67
24194,24,VEGACERVERA,LEON,27,31,59
24196,24,VEGA DE ESPINAREDA,LEON,153,287,449
24197,24,VEGA DE INFANZONES,LEON,52,84,144
24198,24,VEGA DE VALCARCE,LEON,71,179,252
24199,24,VEGAQUEMADA,LEON,26,80,107
24201,24,VEGAS DEL CONDADO,LEON,85,167,260
24202,24,VILLABLINO,LEON,501,704,1235
24203,24,VILLABRAZ,LEON,7,25,33
24205,24,VILLADANGOS DEL PARAMO,LEON,120,1618,1745
24206,24,TORAL DE LOS VADOS,LEON,126,798,941
24207,24,VILLADEMOR DE LA VEGA,LEON,37,33,83
24209,24,VILLAFRANCA DEL BIERZO,LEON,242,443,727
24210,24,VILLAGATON,LEON,44,104,149
24211,24,VILLAMANDOS,LEON,45,10,60
24212,24,VILLAMAÑAN,LEON,97,307,406
24213,24,VILLAMARTIN DE DON SANCH,LEON,13,7,21
24214,24,VILLAMEJIL,LEON,53,17,72
24215,24,VILLAMOL,LEON,26,5,28
24216,24,VILLAMONTAN DE LA VALDUE,LEON,60,25,86
24217,24,VILLAMORATIEL DE LAS MAT,LEON,25,5,28
24218,24,VILLANUEVA DE LAS MANZAN,LEON,49,109,159
24219,24,VILLAOBISPO,LEON,55,29,86
24221,24,VILLAQUEJIDA,LEON,120,82,220
24222,24,VILLAQUILAMBRE,LEON,1249,2641,3953
24223,24,VILLAREJO DE ORBIGO,LEON,308,583,916
24224,24,VILLARES DE ORBIGO,LEON,55,20,76
24225,24,VILLASABARIEGO,LEON,150,113,284
24226,24,VILLASELAN,LEON,25,5,31
24227,24,VILLATURIEL,LEON,150,691,843
24228,24,VILLAZALA,LEON,91,81,172
24229,24,VILLAZANZO DE VALDERADUE,LEON,62,8,70
24230,24,ZOTES DEL PARAMO,LEON,66,18,86
24901,24,VILLAMANIN,LEON,74,166,241
24902,24,VILLAORNATE Y CASTRO,LEON,53,14,69
25001,25,ABELLA DE LA CONCA,LLEIDA,25,38,65
25002,25,AGER,LLEIDA,75,129,210
25003,25,AGRAMUNT,LLEIDA,492,1773,2307
25004,25,ALAMUS (ELS),LLEIDA,76,259,354
25005,25,ALAS I CERC,LLEIDA,33,20,55
25006,25,ALBAGES (L'),LLEIDA,47,45,93
25007,25,ALBATARREC,LLEIDA,157,436,642
25008,25,ALBESA,LLEIDA,167,130,377
25009,25,ALBI (L'),LLEIDA,66,87,161
25010,25,ALCANO,LLEIDA,37,11,49
25011,25,ALCARRAS,LLEIDA,806,2797,4004
25012,25,ALCOLETGE,LLEIDA,219,1138,1391
25013,25,ALFARRAS,LLEIDA,182,495,759
25014,25,ALFES,LLEIDA,48,75,125
25015,25,ALGERRI,LLEIDA,42,155,199
25016,25,ALGUAIRE,LLEIDA,222,1323,1653
25017,25,ALINS,LLEIDA,44,18,63
25019,25,ALMACELLES,LLEIDA,560,2066,2774
25020,25,ALMATRET,LLEIDA,27,25,54
25021,25,ALMENAR,LLEIDA,330,484,902
25022,25,ALOS DE BALAGUER,LLEIDA,10,37,47
25023,25,ALPICAT,LLEIDA,604,889,1598
25024,25,ALT ANEU,LLEIDA,57,60,117
25025,25,NAUT ARAN,LLEIDA,253,699,962
25027,25,ANGLESOLA,LLEIDA,134,590,741
25029,25,ARBECA,LLEIDA,223,293,541
25030,25,PONT DE BAR (EL),LLEIDA,12,30,44
25031,25,ARRES,LLEIDA,6,10,16
25032,25,ARSEGUEL,LLEIDA,8,5,9
25033,25,ARTESA DE LLEIDA,LLEIDA,146,223,427
25034,25,ARTESA DE SEGRE,LLEIDA,434,827,1285
25035,25,SENTIU DE SIO (LA),LLEIDA,45,110,161
25036,25,ASPA,LLEIDA,35,44,81
25037,25,AVELLANES I SANTA LINYA,LLEIDA,50,94,146
25038,25,AITONA,LLEIDA,240,452,901
25039,25,BAIX PALLARS,LLEIDA,50,31,83
25040,25,BALAGUER,LLEIDA,1168,3642,5137
25041,25,BARBENS,LLEIDA,86,142,325
25042,25,BARONIA DE RIALB (LA),LLEIDA,29,26,56
25043,25,BARRUERA,LLEIDA,172,291,464
25044,25,BASSELLA,LLEIDA,29,37,73
25045,25,BAUSEN,LLEIDA,5,7,13
25046,25,BELIANES,LLEIDA,70,43,119
25047,25,BELLCAIRE D'URGELL,LLEIDA,150,189,364
25048,25,BELL-LLOC D'URGELL,LLEIDA,213,775,1028
25049,25,BELLMUNT D'URGELL,LLEIDA,28,26,56
25050,25,BELLPUIG,LLEIDA,348,1655,2149
25051,25,BELLVER DE CERDANYA,LLEIDA,285,385,680
25052,25,BELLVIS,LLEIDA,208,402,692
25053,25,BENAVENT DE SEGRIA,LLEIDA,157,101,290
25055,25,BIOSCA,LLEIDA,26,7,35
25056,25,BOVERA,LLEIDA,38,9,54
25057,25,BORDES (ES),LLEIDA,18,5,23
25058,25,BORGES BLANQUES (LES),LLEIDA,422,1453,1955
25059,25,BOSSOST,LLEIDA,133,123,266
25060,25,CABANABONA,LLEIDA,12,45,57
25061,25,CABO,LLEIDA,16,7,24
25062,25,CAMARASA,LLEIDA,74,143,219
25063,25,CANEJAN,LLEIDA,8,6,14
25064,25,CASTELLAR DE LA RIBERA,LLEIDA,24,34,60
25067,25,CASTELLDANS,LLEIDA,106,46,181
25068,25,CASTELLNOU DE SEANA,LLEIDA,87,196,300
25069,25,CASTELLO DE FARFANYA,LLEIDA,57,95,154
25070,25,CASTELLSERA,LLEIDA,88,132,240
25071,25,CAVA,LLEIDA,5,5,2
25072,25,CERVERA,LLEIDA,663,2502,3235
25073,25,CERVIA DE LES GARRIGUES,LLEIDA,63,52,122
25074,25,CIUTADILLA,LLEIDA,21,14,35
25075,25,CLARIANA DE CARDENER,LLEIDA,27,28,55
25076,25,COGUL (EL),LLEIDA,18,13,32
25077,25,COLL DE NARGO,LLEIDA,48,82,132
25078,25,CORBINS,LLEIDA,143,209,417
25079,25,CUBELLS,LLEIDA,55,47,103
25081,25,ESPLUGA CALBA (L'),LLEIDA,55,23,79
25082,25,ESPOT,LLEIDA,49,78,128
25085,25,ESTARAS,LLEIDA,26,6,33
25086,25,ESTERRI D'ANEU,LLEIDA,108,204,318
25087,25,ESTERRI DE CARDOS,LLEIDA,12,11,23
25088,25,ESTAMARIU,LLEIDA,14,10,25
25089,25,FARRERA,LLEIDA,20,7,27
25092,25,FLORESTA (LA),LLEIDA,12,10,22
25093,25,FONDARELLA,LLEIDA,70,561,633
25094,25,FORADADA,LLEIDA,26,39,66
25096,25,FULIOLA (LA),LLEIDA,117,150,324
25097,25,FULLEDA,LLEIDA,6,7,13
25098,25,GAVET DE LA CONCA,LLEIDA,20,11,33
25099,25,GOLMES,LLEIDA,161,1117,1322
25100,25,GOSOL,LLEIDA,32,23,55
25101,25,GRANADELLA (LA),LLEIDA,78,176,267
25102,25,GRANJA D'ESCARP (LA),LLEIDA,90,35,194
25103,25,GRANYANELLA,LLEIDA,11,414,425
25104,25,GRANYENA DE SEGARRA,LLEIDA,12,8,20
25105,25,GRANYENA DE LES GARRIGUE,LLEIDA,18,11,30
25109,25,GUIMERA,LLEIDA,35,17,53
25110,25,GUISSONA,LLEIDA,444,6021,6498
25111,25,GUIXERS,LLEIDA,10,163,173
25112,25,IVARS DE NOGUERA,LLEIDA,40,10,63
25113,25,IVARS D'URGELL,LLEIDA,153,275,512
25114,25,IVORRA,LLEIDA,19,10,29
25115,25,ISONA I CONCA DELLA,LLEIDA,158,123,299
25118,25,JUNCOSA,LLEIDA,81,29,122
25119,25,JUNEDA,LLEIDA,296,1247,1594
25120,25,LLEIDA,LLEIDA,8307,74315,85006
25121,25,LES,LLEIDA,88,226,315
25122,25,LINYOLA,LLEIDA,251,349,672
25123,25,LLADORRE,LLEIDA,20,25,45
25124,25,LLADURS,LLEIDA,38,54,92
25125,25,LLARDECANS,LLEIDA,58,61,125
25126,25,LLAVORSI,LLEIDA,31,123,156
25127,25,LLES,LLEIDA,44,44,93
25128,25,LLIMIANA,LLEIDA,13,12,26
25129,25,LLOBERA,LLEIDA,51,11,62
25130,25,MALDA,LLEIDA,25,54,79
25131,25,MASSALCOREIG,LLEIDA,58,64,171
25132,25,MASSOTERES,LLEIDA,24,14,38
25133,25,MAIALS,LLEIDA,139,236,407
25134,25,MENARGUENS,LLEIDA,96,99,228
25135,25,MIRALCAMP,LLEIDA,100,976,1116
25136,25,MOLSOSA (LA),LLEIDA,12,16,28
25137,25,MOLLERUSSA,LLEIDA,1012,5385,6749
25138,25,MONTGAI,LLEIDA,110,127,239
25139,25,MONTELLA I MARTINET,LLEIDA,87,59,148
25140,25,MONTFERRER I CASTELLBO,LLEIDA,106,301,417
25141,25,MONTOLIU DE SEGARRA,LLEIDA,14,5,19
25142,25,MONTOLIU DE LLEIDA,LLEIDA,64,184,257
25143,25,MONTORNES DE SEGARRA,LLEIDA,12,5,13
25145,25,NALEC,LLEIDA,6,5,8
25146,25,NAVES,LLEIDA,55,63,120
25148,25,ODEN,LLEIDA,37,50,89
25149,25,OLIANA,LLEIDA,154,663,835
25150,25,OLIOLA,LLEIDA,27,50,79
25151,25,OLIUS,LLEIDA,136,264,402
25152,25,OLUGES (LES),LLEIDA,18,6,25
25153,25,OMELLONS (ELS),LLEIDA,31,22,54
25154,25,OMELLS DE NA GAIA (ELS),LLEIDA,23,18,43
25155,25,ORGANYA,LLEIDA,76,211,302
25156,25,OS DE BALAGUER,LLEIDA,137,123,270
25157,25,OSSO DE SIO,LLEIDA,29,14,44
25158,25,PALAU D'ANGLESOLA (EL),LLEIDA,238,568,845
25161,25,CONCA DE DALT,LLEIDA,51,27,80
25163,25,COMA I LA PEDRA (LA),LLEIDA,24,39,63
25164,25,PENELLES,LLEIDA,44,121,177
25165,25,PERAMOLA,LLEIDA,41,87,129
25166,25,PINELL DE SOLSONES,LLEIDA,41,20,62
25167,25,PINOS,LLEIDA,65,44,111
25168,25,POAL (EL),LLEIDA,73,69,158
25169,25,POBLA DE CERVOLES (LA),LLEIDA,13,18,32
25170,25,BELLAGUARDA,LLEIDA,60,19,80
25171,25,POBLA DE SEGUR (LA),LLEIDA,232,608,859
25172,25,PONTS,LLEIDA,262,686,964
25173,25,PONT DE SUERT (EL),LLEIDA,220,473,717
25174,25,PORTELLA (LA),LLEIDA,55,626,739
25175,25,PRATS I SANSOR,LLEIDA,38,104,143
25176,25,PREIXANA,LLEIDA,35,18,59
25177,25,PREIXENS,LLEIDA,39,64,104
25179,25,PRULLANS,LLEIDA,40,57,99
25180,25,PUIGGROS,LLEIDA,24,36,61
25181,25,PUIGVERD D'AGRAMUNT,LLEIDA,26,25,52
25182,25,PUIGVERD DE LLEIDA,LLEIDA,131,261,432
25183,25,RIALP,LLEIDA,80,159,241
25185,25,RIBERA D'URGELLET,LLEIDA,90,158,255
25186,25,RINER,LLEIDA,49,43,94
25189,25,ROSSELLO,LLEIDA,200,756,990
25190,25,SALAS DE PALLARS,LLEIDA,34,59,95
25191,25,SANAUJA,LLEIDA,55,73,129
25192,25,SANT GUIM DE FREIXENET,LLEIDA,102,333,441
25193,25,SANT LLORENÇ DE MORUNYS,LLEIDA,90,209,304
25194,25,SANT RAMON,LLEIDA,58,119,177
25196,25,SANT ESTEVE DE LA SARGA,LLEIDA,12,5,14
25197,25,SANT GUIM DE LA PLANA,LLEIDA,22,18,40
25200,25,SARROCA DE LLEIDA,LLEIDA,48,36,90
25201,25,SARROCA DE BELLERA,LLEIDA,20,15,36
25202,25,SENTERADA,LLEIDA,24,20,44
25203,25,SEU D'URGELL (LA),LLEIDA,852,2990,3964
25204,25,SEROS,LLEIDA,203,294,591
25205,25,SIDAMON,LLEIDA,54,220,276
25206,25,SOLERAS (EL),LLEIDA,59,17,88
25207,25,SOLSONA,LLEIDA,789,2881,3763
25208,25,SORIGUERA,LLEIDA,52,32,84
25209,25,SORT,LLEIDA,310,547,874
25210,25,SOSES,LLEIDA,176,1525,1777
25211,25,SUDANELL,LLEIDA,90,226,341
25212,25,SUNYER,LLEIDA,47,20,92
25215,25,TALARN,LLEIDA,33,71,105
25216,25,TALAVERA,LLEIDA,47,22,71
25217,25,TARREGA,LLEIDA,1288,6147,7560
25218,25,TARRES,LLEIDA,6,6,13
25219,25,TARROJA DE SEGARRA,LLEIDA,15,7,23
25220,25,TERMENS,LLEIDA,137,490,656
25221,25,TIRVIA,LLEIDA,14,9,24
25222,25,TIURANA,LLEIDA,5,11,12
25223,25,TORA,LLEIDA,123,482,607
25224,25,TORMS (ELS),LLEIDA,28,14,42
25225,25,TORNABOUS,LLEIDA,87,84,227
25226,25,TORREBESSES,LLEIDA,26,20,52
25227,25,TORRE DE CABDELLA (LA),LLEIDA,80,88,170
25228,25,TORREFARRERA,LLEIDA,401,2614,3061
25230,25,TORREGROSSA,LLEIDA,249,343,654
25231,25,TORRELAMEU,LLEIDA,72,115,272
25232,25,TORRES DE SEGRE,LLEIDA,164,604,936
25233,25,TORRE-SERONA,LLEIDA,40,418,469
25234,25,TREMP,LLEIDA,515,2601,3199
25238,25,VALLBONA DE LES MONGES,LLEIDA,25,92,118
25239,25,VALLS DE VALIRA (LES),LLEIDA,52,92,145
25240,25,VALLFOGONA DE BALAGUER,LLEIDA,233,928,1182
25242,25,VERDU,LLEIDA,87,141,230
25243,25,VIELHA E MIJARAN,LLEIDA,589,1867,2469
25244,25,VILAGRASSA,LLEIDA,39,132,173
25245,25,VILALLER,LLEIDA,52,53,107
25247,25,VILAMOS,LLEIDA,14,37,51
25248,25,VILANOVA DE BELLPUIG,LLEIDA,121,237,389
25249,25,VILANOVA DE L'AGUDA,LLEIDA,35,34,69
25250,25,VILANOVA DE MEIA,LLEIDA,69,56,127
25251,25,VILANOVA DE SEGRIA,LLEIDA,93,43,167
25252,25,VILA-SANA,LLEIDA,99,560,667
25253,25,VILOSELL (EL),LLEIDA,16,25,42
25254,25,VILANOVA DE LA BARCA,LLEIDA,88,374,475
25255,25,VINAIXA,LLEIDA,41,29,72
25901,25,VALL DE CARDOS,LLEIDA,48,66,115
25902,25,SANT MARTI DE RIUCORB,LLEIDA,88,42,132
25903,25,GUINGUETA D'ANEU (LA),LLEIDA,37,97,136
25904,25,CASTELL DE MUR,LLEIDA,13,49,62
25905,25,RIBERA D'ONDARA,LLEIDA,48,92,142
25906,25,VALLS D'AGUILAR (LES),LLEIDA,25,13,39
25907,25,TORREFETA I FLOREJACS,LLEIDA,56,46,104
25908,25,FIGOLS I ALINYA,LLEIDA,33,9,44
25909,25,VANSA I FORNOLS (LA),LLEIDA,18,14,34
25910,25,JOSA I TUIXEN,LLEIDA,11,27,39
25911,25,PLANS DE SIO (ELS),LLEIDA,64,51,116
25912,25,GIMENELLS I EL PLA DE LA,LLEIDA,159,199,393
25913,25,RIU DE CERDANYA,LLEIDA,5,10,15
26001,26,ABALOS,LA RIOJA,46,70,132
26002,26,AGONCILLO,LA RIOJA,62,3108,3178
26003,26,AGUILAR DEL RIO ALHAMA,LA RIOJA,37,214,252
26004,26,AJAMIL,LA RIOJA,7,5,8
26005,26,ALBELDA DE IREGUA,LA RIOJA,258,1110,1454
26006,26,ALBERITE,LA RIOJA,194,379,598
26007,26,ALCANADRE,LA RIOJA,67,88,170
26008,26,ALDEANUEVA DE EBRO,LA RIOJA,366,764,1290
26009,26,ALESANCO,LA RIOJA,59,47,124
26010,26,ALESON,LA RIOJA,9,266,277
26011,26,ALFARO,LA RIOJA,664,2861,3714
26012,26,ALMARZA DE CAMEROS,LA RIOJA,5,5,2
26013,26,ANGUCIANA,LA RIOJA,26,121,157
26014,26,ANGUIANO,LA RIOJA,35,77,114
26015,26,ARENZANA DE ABAJO,LA RIOJA,28,27,66
26016,26,ARENZANA DE ARRIBA,LA RIOJA,5,5,3
26017,26,ARNEDILLO,LA RIOJA,32,146,179
26018,26,ARNEDO,LA RIOJA,1123,4893,6180
26019,26,ARRUBAL,LA RIOJA,31,986,1019
26020,26,AUSEJO,LA RIOJA,103,59,238
26021,26,AUTOL,LA RIOJA,331,1032,1789
26022,26,AZOFRA,LA RIOJA,27,16,68
26023,26,BADARAN,LA RIOJA,67,61,137
26024,26,BAÑARES,LA RIOJA,34,159,194
26025,26,BAÑOS DE RIOJA,LA RIOJA,9,24,35
26026,26,BAÑOS DE RIO TOBIA,LA RIOJA,153,567,748
26027,26,BERCEO,LA RIOJA,17,16,34
26028,26,BERGASA,LA RIOJA,24,6,31
26029,26,BERGASILLAS BAJERA,LA RIOJA,0,5,1
26030,26,BEZARES,LA RIOJA,5,5,3
26031,26,BOBADILLA,LA RIOJA,6,40,47
26032,26,BRIEVA DE CAMEROS,LA RIOJA,5,0,1
26033,26,BRIÑAS,LA RIOJA,34,61,105
26034,26,BRIONES,LA RIOJA,87,159,278
26035,26,CABEZON DE CAMEROS,LA RIOJA,5,0,1
26036,26,CALAHORRA,LA RIOJA,1699,5248,7423
26037,26,CAMPROVIN,LA RIOJA,14,45,61
26038,26,CANALES DE LA SIERRA,LA RIOJA,5,8,14
